Date,Value
2014-11-02,84522.0
2014-11-01,75827.0
2014-10-31,74548.0
2014-10-30,88062.0
2014-10-29,93338.0
2014-10-28,90268.0
2014-10-27,88600.0
2014-10-26,80135.0
2014-10-25,70537.0
2014-10-24,73440.0
2014-10-23,81643.0
2014-10-22,79173.0
2014-10-21,79546.0
2014-10-20,81421.0
2014-10-19,78443.0
2014-10-18,62664.0
2014-10-17,69474.0
2014-10-16,71826.0
2014-10-15,74010.0
2014-10-14,77131.0
2014-10-13,81491.0
2014-10-12,75304.0
2014-10-11,63946.0
2014-10-10,65724.0
2014-10-09,84811.0
2014-10-08,78944.0
2014-10-07,80324.0
2014-10-06,78745.0
2014-10-05,75126.0
2014-10-04,66673.0
2014-10-03,70430.0
2014-10-02,72698.0
2014-10-01,74630.0
2014-09-30,78197.0
2014-09-29,78590.0
2014-09-28,73283.0
2014-09-27,62200.0
2014-09-26,66942.0
2014-09-25,73278.0
2014-09-24,77564.0
2014-09-23,81104.0
2014-09-22,71140.0
2014-09-21,68526.0
2014-09-20,63151.0
2014-09-19,62315.0
2014-09-18,71627.0
2014-09-17,79754.0
2014-09-16,79784.0
2014-09-15,89326.0
2014-09-14,74142.0
2014-09-13,66033.0
2014-09-12,62609.0
2014-09-11,66303.0
2014-09-10,67673.0
2014-09-09,76417.0
2014-09-08,79868.0
2014-09-07,71754.0
2014-09-06,59519.0
2014-09-05,67529.0
2014-09-04,67048.0
2014-09-03,70940.0
2014-09-02,72036.0
2014-09-01,71539.0
2014-08-31,66205.0
2014-08-30,59751.0
2014-08-29,63834.0
2014-08-28,67664.0
2014-08-27,69208.0
2014-08-26,74318.0
2014-08-25,73919.0
2014-08-24,66411.0
2014-08-23,55023.0
2014-08-22,60189.0
2014-08-21,68234.0
2014-08-20,75470.0
2014-08-19,73098.0
2014-08-18,75458.0
2014-08-17,67980.0
2014-08-16,59319.0
2014-08-15,75339.0
2014-08-14,69698.0
2014-08-13,81193.0
2014-08-12,75011.0
2014-08-11,78844.0
2014-08-10,70184.0
2014-08-09,58486.0
2014-08-08,62960.0
2014-08-07,69125.0
2014-08-06,70732.0
2014-08-05,78820.0
2014-08-04,72928.0
2014-08-03,63052.0
2014-08-02,52550.0
2014-08-01,59888.0
2014-07-31,69283.0
2014-07-30,67721.0
2014-07-29,64442.0
2014-07-28,64697.0
2014-07-27,59561.0
2014-07-26,53055.0
2014-07-25,57528.0
2014-07-24,63135.0
2014-07-23,64815.0
2014-07-22,68901.0
2014-07-21,66921.0
2014-07-20,61580.0
2014-07-19,54742.0
2014-07-18,58490.0
2014-07-17,62427.0
2014-07-16,68638.0
2014-07-15,67767.0
2014-07-14,69471.0
2014-07-13,59877.0
2014-07-12,53123.0
2014-07-11,54181.0
2014-07-10,59949.0
2014-07-09,64146.0
2014-07-08,70745.0
2014-07-07,70042.0
2014-07-06,59986.0
2014-07-05,53366.0
2014-07-04,48515.0
2014-07-03,61901.0
2014-07-02,63272.0
2014-07-01,67724.0
2014-06-30,71054.0
2014-06-29,62009.0
2014-06-28,52251.0
2014-06-27,56883.0
2014-06-26,62721.0
2014-06-25,62354.0
2014-06-24,63760.0
2014-06-23,64766.0
2014-06-22,56648.0
2014-06-21,50429.0
2014-06-20,51831.0
2014-06-19,59884.0
2014-06-18,62320.0
2014-06-17,66992.0
2014-06-16,67270.0
2014-06-15,65347.0
2014-06-14,53782.0
2014-06-13,58961.0
2014-06-12,65091.0
2014-06-11,61583.0
2014-06-10,61611.0
2014-06-09,65460.0
2014-06-08,56017.0
2014-06-07,47730.0
2014-06-06,53216.0
2014-06-05,64859.0
2014-06-04,66695.0
2014-06-03,66435.0
2014-06-02,69911.0
2014-06-01,61179.0
2014-05-31,52976.0
2014-05-30,55166.0
2014-05-29,66935.0
2014-05-28,65930.0
2014-05-27,72377.0
2014-05-26,67040.0
2014-05-25,65795.0
2014-05-24,53928.0
2014-05-23,58146.0
2014-05-22,74593.0
2014-05-21,71026.0
2014-05-20,71120.0
2014-05-19,69552.0
2014-05-18,60368.0
2014-05-17,50661.0
2014-05-16,55577.0
2014-05-15,68893.0
2014-05-14,72761.0
2014-05-13,70031.0
2014-05-12,70672.0
2014-05-11,70064.0
2014-05-10,51666.0
2014-05-09,59795.0
2014-05-08,67693.0
2014-05-07,68393.0
2014-05-06,70424.0
2014-05-05,76736.0
2014-05-04,63433.0
2014-05-03,51251.0
2014-05-02,56112.0
2014-05-01,60401.0
2014-04-30,60910.0
2014-04-29,63947.0
2014-04-28,64207.0
2014-04-27,62886.0
2014-04-26,50392.0
2014-04-25,58437.0
2014-04-24,78038.0
2014-04-23,67659.0
2014-04-22,72147.0
2014-04-21,73292.0
2014-04-20,57961.0
2014-04-19,49394.0
2014-04-18,56685.0
2014-04-17,56600.0
2014-04-16,67212.0
2014-04-15,68402.0
2014-04-14,74882.0
2014-04-13,64331.0
2014-04-12,49420.0
2014-04-11,51907.0
2014-04-10,66874.0
2014-04-09,69074.0
2014-04-08,64278.0
2014-04-07,70101.0
2014-04-06,62222.0
2014-04-05,47456.0
2014-04-04,59610.0
2014-04-03,65578.0
2014-04-02,67292.0
2014-04-01,66756.0
2014-03-31,64692.0
2014-03-30,63096.0
2014-03-29,55333.0
2014-03-28,54949.0
2014-03-27,69155.0
2014-03-26,70940.0
2014-03-25,69897.0
2014-03-24,72484.0
2014-03-23,67382.0
2014-03-22,56822.0
2014-03-21,69139.0
2014-03-20,73981.0
2014-03-19,72117.0
2014-03-18,67419.0
2014-03-17,57881.0
2014-03-16,64937.0
2014-03-15,58730.0
2014-03-14,65898.0
2014-03-13,68735.0
2014-03-12,75356.0
2014-03-11,76019.0
2014-03-10,76086.0
2014-03-09,66786.0
2014-03-08,61289.0
2014-03-07,71019.0
2014-03-06,69559.0
2014-03-05,71619.0
2014-03-04,74178.0
2014-03-03,85916.0
2014-03-02,72585.0
2014-03-01,59067.0
2014-02-28,63344.0
2014-02-27,71658.0
2014-02-26,71447.0
2014-02-25,71527.0
2014-02-24,84004.0
2014-02-23,68496.0
2014-02-22,58632.0
2014-02-21,59691.0
2014-02-20,73513.0
2014-02-19,71666.0
2014-02-18,66351.0
2014-02-17,68333.0
2014-02-16,57119.0
2014-02-15,56785.0
2014-02-14,64107.0
2014-02-13,76660.0
2014-02-12,66888.0
2014-02-11,62805.0
2014-02-10,62872.0
2014-02-09,67622.0
2014-02-08,59284.0
2014-02-07,64069.0
2014-02-06,71870.0
2014-02-05,69721.0
2014-02-04,67952.0
2014-02-03,65812.0
2014-02-02,58901.0
2014-02-01,50400.0
2014-01-31,56840.0
2014-01-30,61999.0
2014-01-29,60919.0
2014-01-28,61786.0
2014-01-27,65687.0
2014-01-26,60746.0
2014-01-25,51630.0
2014-01-24,55371.0
2014-01-23,67893.0
2014-01-22,63527.0
2014-01-21,66358.0
2014-01-20,71521.0
2014-01-19,58819.0
2014-01-18,49224.0
2014-01-17,53290.0
2014-01-16,58397.0
2014-01-15,57592.0
2014-01-14,60392.0
2014-01-13,55579.0
2014-01-12,54756.0
2014-01-11,49308.0
2014-01-10,56464.0
2014-01-09,56746.0
2014-01-08,58365.0
2014-01-07,62884.0
2014-01-06,62126.0
2014-01-05,67597.0
2014-01-04,55761.0
2014-01-03,53978.0
2014-01-02,63821.0
2014-01-01,48424.0
2013-12-31,41476.0
2013-12-30,52382.0
2013-12-29,56501.0
2013-12-28,49031.0
2013-12-27,47777.0
2013-12-26,55170.0
2013-12-25,48575.0
2013-12-24,57077.0
2013-12-23,56872.0
2013-12-22,52033.0
2013-12-21,51543.0
2013-12-20,59140.0
2013-12-19,69475.0
2013-12-18,68814.0
2013-12-17,81656.0
2013-12-16,71588.0
2013-12-15,63090.0
2013-12-14,51885.0
2013-12-13,55858.0
2013-12-12,59827.0
2013-12-11,59677.0
2013-12-10,68381.0
2013-12-09,67874.0
2013-12-08,57289.0
2013-12-07,49174.0
2013-12-06,75125.0
2013-12-05,71277.0
2013-12-04,84995.0
2013-12-03,79738.0
2013-12-02,78202.0
2013-12-01,74324.0
2013-11-30,67175.0
2013-11-29,80868.0
2013-11-28,90409.0
2013-11-27,102010.0
2013-11-26,91169.0
2013-11-25,80055.0
2013-11-24,71937.0
2013-11-23,60018.0
2013-11-22,75165.0
2013-11-21,76646.0
2013-11-20,71024.0
2013-11-19,77962.0
2013-11-18,93322.0
2013-11-17,73198.0
2013-11-16,48041.0
2013-11-15,51595.0
2013-11-14,62100.0
2013-11-13,70175.0
2013-11-12,63151.0
2013-11-11,58510.0
2013-11-10,54558.0
2013-11-09,57169.0
2013-11-08,57804.0
2013-11-07,59961.0
2013-11-06,58631.0
2013-11-05,55035.0
2013-11-04,51134.0
2013-11-03,42094.0
2013-11-02,35815.0
2013-11-01,41179.0
2013-10-31,48306.0
2013-10-30,56476.0
2013-10-29,47911.0
2013-10-28,51237.0
2013-10-27,48635.0
2013-10-26,44388.0
2013-10-25,49353.0
2013-10-24,59853.0
2013-10-23,63265.0
2013-10-22,54572.0
2013-10-21,64906.0
2013-10-20,58142.0
2013-10-19,49864.0
2013-10-18,54639.0
2013-10-17,60446.0
2013-10-16,45193.0
2013-10-15,51947.0
2013-10-14,57320.0
2013-10-13,55763.0
2013-10-12,51248.0
2013-10-11,49674.0
2013-10-10,54449.0
2013-10-09,57769.0
2013-10-08,46991.0
2013-10-07,42865.0
2013-10-06,43235.0
2013-10-05,44751.0
2013-10-04,47895.0
2013-10-03,54796.0
2013-10-02,61708.0
2013-10-01,60542.0
2013-09-30,55320.0
2013-09-29,42073.0
2013-09-28,41741.0
2013-09-27,44660.0
2013-09-26,50429.0
2013-09-25,54262.0
2013-09-24,58150.0
2013-09-23,63563.0
2013-09-22,60286.0
2013-09-21,52686.0
2013-09-20,53286.0
2013-09-19,58990.0
2013-09-18,59004.0
2013-09-17,64383.0
2013-09-16,66291.0
2013-09-15,50391.0
2013-09-14,46764.0
2013-09-13,47147.0
2013-09-12,48362.0
2013-09-11,50982.0
2013-09-10,49512.0
2013-09-09,53551.0
2013-09-08,54966.0
2013-09-07,46470.0
2013-09-06,54231.0
2013-09-05,63412.0
2013-09-04,60222.0
2013-09-03,51136.0
2013-09-02,50503.0
2013-09-01,50456.0
2013-08-31,45578.0
2013-08-30,52533.0
2013-08-29,60716.0
2013-08-28,61525.0
2013-08-27,63645.0
2013-08-26,61016.0
2013-08-25,53528.0
2013-08-24,45094.0
2013-08-23,51085.0
2013-08-22,59969.0
2013-08-21,62772.0
2013-08-20,63416.0
2013-08-19,66539.0
2013-08-18,69938.0
2013-08-17,53134.0
2013-08-16,59253.0
2013-08-15,68301.0
2013-08-14,59029.0
2013-08-13,50484.0
2013-08-12,53484.0
2013-08-11,45811.0
2013-08-10,41059.0
2013-08-09,52040.0
2013-08-08,53241.0
2013-08-07,57036.0
2013-08-06,57225.0
2013-08-05,52260.0
2013-08-04,47903.0
2013-08-03,44605.0
2013-08-02,49065.0
2013-08-01,53174.0
2013-07-31,45823.0
2013-07-30,51919.0
2013-07-29,39998.0
2013-07-28,44260.0
2013-07-27,33111.0
2013-07-26,35987.0
2013-07-25,41428.0
2013-07-24,42304.0
2013-07-23,39963.0
2013-07-22,39644.0
2013-07-21,37257.0
2013-07-20,36884.0
2013-07-19,33626.0
2013-07-18,38020.0
2013-07-17,41257.0
2013-07-16,39565.0
2013-07-15,38784.0
2013-07-14,36738.0
2013-07-13,34150.0
2013-07-12,40313.0
2013-07-11,50045.0
2013-07-10,41040.0
2013-07-09,39340.0
2013-07-08,41777.0
2013-07-07,36912.0
2013-07-06,28865.0
2013-07-05,36979.0
2013-07-04,36291.0
2013-07-03,34560.0
2013-07-02,35351.0
2013-07-01,43264.0
2013-06-30,34053.0
2013-06-29,32994.0
2013-06-28,38973.0
2013-06-27,48324.0
2013-06-26,46797.0
2013-06-25,45576.0
2013-06-24,45588.0
2013-06-23,40963.0
2013-06-22,40634.0
2013-06-21,42571.0
2013-06-20,52994.0
2013-06-19,49440.0
2013-06-18,46903.0
2013-06-17,47025.0
2013-06-16,43399.0
2013-06-15,40076.0
2013-06-14,41531.0
2013-06-13,48124.0
2013-06-12,43302.0
2013-06-11,46417.0
2013-06-10,51208.0
2013-06-09,42406.0
2013-06-08,46237.0
2013-06-07,47973.0
2013-06-06,54331.0
2013-06-05,55918.0
2013-06-04,54947.0
2013-06-03,60118.0
2013-06-02,52048.0
2013-06-01,51011.0
2013-05-31,52390.0
2013-05-30,57616.0
2013-05-29,57170.0
2013-05-28,54919.0
2013-05-27,55138.0
2013-05-26,52377.0
2013-05-25,39879.0
2013-05-24,55836.0
2013-05-23,55106.0
2013-05-22,54824.0
2013-05-21,53981.0
2013-05-20,54664.0
2013-05-19,50093.0
2013-05-18,47090.0
2013-05-17,51982.0
2013-05-16,60896.0
2013-05-15,60543.0
2013-05-14,66411.0
2013-05-13,63287.0
2013-05-12,62190.0
2013-05-11,69320.0
2013-05-10,70410.0
2013-05-09,67937.0
2013-05-08,66370.0
2013-05-07,47359.0
2013-05-06,59215.0
2013-05-05,51244.0
2013-05-04,49419.0
2013-05-03,48349.0
2013-05-02,55859.0
2013-05-01,57278.0
2013-04-30,50437.0
2013-04-29,48795.0
2013-04-28,50009.0
2013-04-27,40986.0
2013-04-26,48325.0
2013-04-25,56533.0
2013-04-24,61214.0
2013-04-23,67982.0
2013-04-22,57304.0
2013-04-21,46737.0
2013-04-20,45154.0
2013-04-19,48016.0
2013-04-18,57863.0
2013-04-17,52605.0
2013-04-16,56164.0
2013-04-15,65797.0
2013-04-14,55211.0
2013-04-13,53417.0
2013-04-12,55361.0
2013-04-11,60395.0
2013-04-10,67725.0
2013-04-09,68820.0
2013-04-08,61429.0
2013-04-07,63470.0
2013-04-06,58820.0
2013-04-05,57200.0
2013-04-04,56063.0
2013-04-03,69048.0
2013-04-02,65172.0
2013-04-01,60268.0
2013-03-31,52469.0
2013-03-30,44586.0
2013-03-29,59787.0
2013-03-28,66205.0
2013-03-27,57170.0
2013-03-26,51993.0
2013-03-25,47247.0
2013-03-24,51011.0
2013-03-23,49834.0
2013-03-22,58002.0
2013-03-21,60129.0
2013-03-20,53840.0
2013-03-19,42579.0
2013-03-18,48705.0
2013-03-17,39391.0
2013-03-16,34164.0
2013-03-15,43349.0
2013-03-14,60064.0
2013-03-13,58832.0
2013-03-12,56177.0
2013-03-11,44410.0
2013-03-10,67610.0
2013-03-09,71330.0
2013-03-08,47671.0
2013-03-07,64814.0
2013-03-06,62423.0
2013-03-05,66437.0
2013-03-04,56039.0
2013-03-03,64257.0
2013-03-02,49631.0
2013-03-01,60659.0
2013-02-28,65797.0
2013-02-27,60993.0
2013-02-26,62952.0
2013-02-25,62005.0
2013-02-24,65164.0
2013-02-23,57795.0
2013-02-22,59386.0
2013-02-21,58920.0
2013-02-20,58996.0
2013-02-19,57613.0
2013-02-18,55598.0
2013-02-17,46318.0
2013-02-16,50400.0
2013-02-15,51218.0
2013-02-14,57505.0
2013-02-13,53849.0
2013-02-12,57398.0
2013-02-11,58851.0
2013-02-10,58835.0
2013-02-09,57363.0
2013-02-08,50847.0
2013-02-07,65928.0
2013-02-06,58215.0
2013-02-05,44783.0
2013-02-04,53445.0
2013-02-03,57480.0
2013-02-02,56212.0
2013-02-01,58834.0
2013-01-31,56756.0
2013-01-30,46104.0
2013-01-29,45810.0
2013-01-28,53617.0
2013-01-27,52321.0
2013-01-26,53451.0
2013-01-25,53420.0
2013-01-24,46045.0
2013-01-23,46607.0
2013-01-22,48267.0
2013-01-21,40199.0
2013-01-20,41357.0
2013-01-19,41636.0
2013-01-18,56455.0
2013-01-17,50896.0
2013-01-16,48021.0
2013-01-15,52197.0
2013-01-14,45653.0
2013-01-13,43799.0
2013-01-12,46837.0
2013-01-11,46836.0
2013-01-10,54662.0
2013-01-09,51393.0
2013-01-08,43335.0
2013-01-07,35390.0
2013-01-06,40860.0
2013-01-05,34519.0
2013-01-04,38931.0
2013-01-03,49926.0
2013-01-02,41413.0
2013-01-01,38986.0
2012-12-31,28620.0
2012-12-30,34228.0
2012-12-29,43751.0
2012-12-28,39248.0
2012-12-27,47514.0
2012-12-26,43119.0
2012-12-25,35740.0
2012-12-24,27560.0
2012-12-23,37099.0
2012-12-22,39228.0
2012-12-21,52012.0
2012-12-20,40658.0
2012-12-19,36133.0
2012-12-18,49016.0
2012-12-17,46590.0
2012-12-16,40828.0
2012-12-15,33989.0
2012-12-14,33526.0
2012-12-13,41397.0
2012-12-12,40260.0
2012-12-11,35322.0
2012-12-10,36341.0
2012-12-09,38474.0
2012-12-08,32838.0
2012-12-07,31857.0
2012-12-06,32887.0
2012-12-05,37201.0
2012-12-04,33176.0
2012-12-03,28050.0
2012-12-02,22407.0
2012-12-01,20555.0
2012-11-30,37722.0
2012-11-29,28363.0
2012-11-28,39050.0
2012-11-27,36521.0
2012-11-26,29528.0
2012-11-25,34810.0
2012-11-24,34821.0
2012-11-23,29169.0
2012-11-22,31482.0
2012-11-21,32931.0
2012-11-20,41245.0
2012-11-19,37561.0
2012-11-18,35160.0
2012-11-17,33144.0
2012-11-16,34273.0
2012-11-15,37286.0
2012-11-14,37743.0
2012-11-13,29221.0
2012-11-12,24841.0
2012-11-11,24652.0
2012-11-10,23728.0
2012-11-09,26595.0
2012-11-08,26851.0
2012-11-07,34985.0
2012-11-06,37442.0
2012-11-05,28059.0
2012-11-04,32202.0
2012-11-03,22692.0
2012-11-02,25264.0
2012-11-01,27498.0
2012-10-31,25458.0
2012-10-30,28602.0
2012-10-29,29930.0
2012-10-28,19144.0
2012-10-27,17381.0
2012-10-26,17488.0
2012-10-25,22540.0
2012-10-24,28126.0
2012-10-23,33568.0
2012-10-22,40115.0
2012-10-21,35647.0
2012-10-20,39774.0
2012-10-19,27673.0
2012-10-18,28470.0
2012-10-17,28432.0
2012-10-16,32774.0
2012-10-15,33464.0
2012-10-14,29690.0
2012-10-13,26981.0
2012-10-12,37278.0
2012-10-11,24200.0
2012-10-10,30081.0
2012-10-09,32255.0
2012-10-08,35903.0
2012-10-07,38366.0
2012-10-06,31676.0
2012-10-05,35662.0
2012-10-04,34409.0
2012-10-03,29518.0
2012-10-02,32185.0
2012-10-01,28543.0
2012-09-30,23803.0
2012-09-29,21143.0
2012-09-28,26409.0
2012-09-27,29898.0
2012-09-26,30194.0
2012-09-25,31886.0
2012-09-24,23775.0
2012-09-23,31279.0
2012-09-22,24195.0
2012-09-21,23847.0
2012-09-20,29957.0
2012-09-19,33825.0
2012-09-18,32119.0
2012-09-17,31313.0
2012-09-16,25423.0
2012-09-15,27351.0
2012-09-14,30340.0
2012-09-13,35146.0
2012-09-12,27899.0
2012-09-11,30406.0
2012-09-10,37813.0
2012-09-09,32055.0
2012-09-08,30076.0
2012-09-07,34359.0
2012-09-06,32477.0
2012-09-05,44218.0
2012-09-04,41414.0
2012-09-03,36940.0
2012-09-02,41066.0
2012-09-01,31268.0
2012-08-31,41940.0
2012-08-30,41495.0
2012-08-29,31360.0
2012-08-28,33804.0
2012-08-27,30838.0
2012-08-26,31308.0
2012-08-25,30525.0
2012-08-24,35491.0
2012-08-23,30969.0
2012-08-22,31765.0
2012-08-21,40634.0
2012-08-20,40494.0
2012-08-19,36248.0
2012-08-18,35022.0
2012-08-17,38770.0
2012-08-16,40897.0
2012-08-15,49165.0
2012-08-14,49070.0
2012-08-13,37605.0
2012-08-12,49678.0
2012-08-11,33751.0
2012-08-10,29979.0
2012-08-09,27362.0
2012-08-08,33117.0
2012-08-07,38855.0
2012-08-06,28636.0
2012-08-05,35960.0
2012-08-04,32003.0
2012-08-03,28166.0
2012-08-02,29356.0
2012-08-01,32475.0
2012-07-31,34163.0
2012-07-30,36163.0
2012-07-29,38204.0
2012-07-28,32788.0
2012-07-27,33187.0
2012-07-26,26430.0
2012-07-25,30652.0
2012-07-24,29127.0
2012-07-23,29945.0
2012-07-22,35901.0
2012-07-21,29975.0
2012-07-20,37598.0
2012-07-19,35383.0
2012-07-18,31077.0
2012-07-17,30733.0
2012-07-16,34693.0
2012-07-15,30561.0
2012-07-14,25886.0
2012-07-13,25417.0
2012-07-12,23441.0
2012-07-11,26493.0
2012-07-10,30165.0
2012-07-09,33442.0
2012-07-08,25293.0
2012-07-07,21697.0
2012-07-06,26129.0
2012-07-05,21962.0
2012-07-04,22045.0
2012-07-03,21992.0
2012-07-02,22946.0
2012-07-01,25272.0
2012-06-30,18834.0
2012-06-29,23608.0
2012-06-28,22339.0
2012-06-27,27315.0
2012-06-26,30636.0
2012-06-25,32547.0
2012-06-24,25985.0
2012-06-23,21880.0
2012-06-22,21659.0
2012-06-21,25550.0
2012-06-20,26501.0
2012-06-19,33475.0
2012-06-18,38108.0
2012-06-17,39028.0
2012-06-16,40290.0
2012-06-15,49313.0
2012-06-14,57407.0
2012-06-13,56997.0
2012-06-12,52040.0
2012-06-11,20796.0
2012-06-10,35275.0
2012-06-09,39328.0
2012-06-08,31523.0
2012-06-07,26974.0
2012-06-06,30567.0
2012-06-05,18275.0
2012-06-04,45318.0
2012-06-03,44984.0
2012-06-02,26654.0
2012-06-01,18570.0
2012-05-31,24713.0
2012-05-30,20951.0
2012-05-29,25743.0
2012-05-28,31160.0
2012-05-27,32526.0
2012-05-26,22251.0
2012-05-25,23982.0
2012-05-24,29007.0
2012-05-23,26020.0
2012-05-22,26784.0
2012-05-21,25323.0
2012-05-20,29133.0
2012-05-19,33328.0
2012-05-18,38132.0
2012-05-17,21758.0
2012-05-16,14892.0
2012-05-15,19677.0
2012-05-14,20817.0
2012-05-13,28010.0
2012-05-12,14084.0
2012-05-11,22055.0
2012-05-10,14196.0
2012-05-09,12723.0
2012-05-08,18865.0
2012-05-07,17176.0
2012-05-06,16283.0
2012-05-05,12416.0
2012-05-04,13590.0
2012-05-03,14376.0
2012-05-02,12283.0
2012-05-01,9373.0
2012-04-30,10070.0
2012-04-29,9064.0
2012-04-28,8050.0
2012-04-27,7173.0
2012-04-26,7066.0
2012-04-25,10043.0
2012-04-24,7746.0
2012-04-23,7395.0
2012-04-22,6845.0
2012-04-21,6768.0
2012-04-20,7770.0
2012-04-19,8016.0
2012-04-18,8023.0
2012-04-17,8145.0
2012-04-16,8354.0
2012-04-15,7846.0
2012-04-14,7313.0
2012-04-13,7935.0
2012-04-12,7549.0
2012-04-11,8513.0
2012-04-10,7485.0
2012-04-09,8435.0
2012-04-08,6045.0
2012-04-07,6061.0
2012-04-06,6152.0
2012-04-05,7000.0
2012-04-04,6977.0
2012-04-03,7479.0
2012-04-02,7539.0
2012-04-01,6086.0
2012-03-31,5619.0
2012-03-30,6286.0
2012-03-29,7174.0
2012-03-28,7526.0
2012-03-27,7134.0
2012-03-26,6346.0
2012-03-25,6469.0
2012-03-24,6249.0
2012-03-23,6461.0
2012-03-22,6293.0
2012-03-21,6756.0
2012-03-20,6980.0
2012-03-19,6604.0
2012-03-18,6679.0
2012-03-17,5745.0
2012-03-16,7473.0
2012-03-15,6706.0
2012-03-14,6577.0
2012-03-13,7096.0
2012-03-12,6805.0
2012-03-11,5728.0
2012-03-10,5174.0
2012-03-09,6054.0
2012-03-08,6478.0
2012-03-07,6635.0
2012-03-06,6574.0
2012-03-05,6713.0
2012-03-04,6729.0
2012-03-03,6017.0
2012-03-02,5701.0
2012-03-01,7696.0
2012-02-29,6713.0
2012-02-28,6825.0
2012-02-27,6627.0
2012-02-26,6475.0
2012-02-25,5851.0
2012-02-24,6588.0
2012-02-23,7203.0
2012-02-22,7881.0
2012-02-21,7124.0
2012-02-20,6348.0
2012-02-19,6118.0
2012-02-18,5932.0
2012-02-17,6676.0
2012-02-16,7128.0
2012-02-15,9286.0
2012-02-14,9511.0
2012-02-13,9710.0
2012-02-12,7514.0
2012-02-11,7405.0
2012-02-10,7624.0
2012-02-09,8642.0
2012-02-08,7259.0
2012-02-07,6619.0
2012-02-06,6799.0
2012-02-05,6500.0
2012-02-04,6616.0
2012-02-03,7597.0
2012-02-02,6943.0
2012-02-01,6955.0
2012-01-31,6900.0
2012-01-30,6469.0
2012-01-29,6019.0
2012-01-28,6464.0
2012-01-27,6095.0
2012-01-26,6544.0
2012-01-25,6736.0
2012-01-24,8017.0
2012-01-23,6817.0
2012-01-22,5984.0
2012-01-21,5259.0
2012-01-20,6771.0
2012-01-19,6718.0
2012-01-18,6464.0
2012-01-17,7215.0
2012-01-16,6545.0
2012-01-15,6685.0
2012-01-14,6675.0
2012-01-13,6734.0
2012-01-12,6824.0
2012-01-11,6943.0
2012-01-10,7168.0
2012-01-09,6589.0
2012-01-08,5999.0
2012-01-07,6290.0
2012-01-06,6211.0
2012-01-05,6361.0
2012-01-04,6917.0
2012-01-03,5636.0
2012-01-02,5544.0
2012-01-01,5809.0
2011-12-31,4523.0
2011-12-30,5357.0
2011-12-29,5024.0
2011-12-28,5023.0
2011-12-27,4969.0
2011-12-26,5571.0
2011-12-25,5381.0
2011-12-24,5307.0
2011-12-23,4676.0
2011-12-22,5740.0
2011-12-21,5818.0
2011-12-20,5667.0
2011-12-19,6684.0
2011-12-18,5200.0
2011-12-17,4615.0
2011-12-16,4819.0
2011-12-15,5319.0
2011-12-14,5476.0
2011-12-13,5125.0
2011-12-12,5515.0
2011-12-11,4924.0
2011-12-10,5240.0
2011-12-09,5794.0
2011-12-08,5686.0
2011-12-07,5787.0
2011-12-06,7119.0
2011-12-05,7021.0
2011-12-04,6347.0
2011-12-03,5290.0
2011-12-02,5533.0
2011-12-01,6316.0
2011-11-30,6735.0
2011-11-29,6332.0
2011-11-28,6529.0
2011-11-27,5925.0
2011-11-26,4794.0
2011-11-25,5004.0
2011-11-24,5374.0
2011-11-23,5020.0
2011-11-22,5620.0
2011-11-21,5371.0
2011-11-20,5044.0
2011-11-19,4796.0
2011-11-18,4909.0
2011-11-17,4818.0
2011-11-16,5596.0
2011-11-15,5855.0
2011-11-14,6442.0
2011-11-13,5620.0
2011-11-12,5088.0
2011-11-11,5346.0
2011-11-10,5439.0
2011-11-09,6364.0
2011-11-08,6627.0
2011-11-07,5748.0
2011-11-06,5329.0
2011-11-05,5021.0
2011-11-04,6575.0
2011-11-03,6662.0
2011-11-02,5746.0
2011-11-01,5750.0
2011-10-31,5885.0
2011-10-30,4956.0
2011-10-29,4888.0
2011-10-28,5826.0
2011-10-27,5111.0
2011-10-26,4739.0
2011-10-25,5307.0
2011-10-24,5282.0
2011-10-23,5919.0
2011-10-22,5451.0
2011-10-21,4820.0
2011-10-20,5357.0
2011-10-19,4708.0
2011-10-18,4810.0
2011-10-17,5562.0
2011-10-16,5593.0
2011-10-15,4878.0
2011-10-14,6080.0
2011-10-13,5676.0
2011-10-12,4739.0
2011-10-11,6498.0
2011-10-10,5846.0
2011-10-09,5530.0
2011-10-08,5623.0
2011-10-07,5604.0
2011-10-06,5509.0
2011-10-05,6004.0
2011-10-04,6218.0
2011-10-03,5316.0
2011-10-02,6273.0
2011-10-01,5145.0
2011-09-30,5584.0
2011-09-29,5762.0
2011-09-28,5709.0
2011-09-27,5795.0
2011-09-26,6055.0
2011-09-25,5917.0
2011-09-24,5671.0
2011-09-23,6231.0
2011-09-22,5820.0
2011-09-21,6808.0
2011-09-20,8078.0
2011-09-19,7420.0
2011-09-18,6272.0
2011-09-17,5775.0
2011-09-16,6181.0
2011-09-15,6042.0
2011-09-14,6040.0
2011-09-13,6515.0
2011-09-12,6564.0
2011-09-11,6422.0
2011-09-10,6301.0
2011-09-09,6453.0
2011-09-08,7266.0
2011-09-07,6481.0
2011-09-06,7178.0
2011-09-05,7705.0
2011-09-04,7281.0
2011-09-03,6612.0
2011-09-02,6325.0
2011-09-01,6917.0
2011-08-31,7222.0
2011-08-30,7280.0
2011-08-29,7846.0
2011-08-28,7807.0
2011-08-27,5453.0
2011-08-26,6988.0
2011-08-25,7479.0
